"SourceFile","ID","CreateDate","Duration","Latitude","Longitude","LatitudeDD","LongitudeDD","sDuration","Year","Month","Day","Hour"
"meta-97U9MwaEtdVz.json",NA,"2021:01:06 15:37:19","8.54 s","38 deg 53' 28.32"" N","77 deg 2' 14.28"" W",38.8912,-77.0373,8.54,2021,1,6,15
"meta-99Z6yIaTknNG.json",NA,"2021:01:06 21:13:55","7.87 s","38 deg 53' 22.56"" N","77 deg 0' 37.08"" W",38.8896,-77.0103,7.87,2021,1,6,21
"meta-9bJLFfPeZlk8.json",NA,"2021:01:06 19:45:42","0:01:32","38 deg 53' 22.92"" N","77 deg 0' 37.44"" W",38.8897,-77.0104,92,2021,1,6,19
"meta-9HgjVjxIB1F0.json",NA,"2021:01:06 20:51:41","20.32 s","38 deg 53' 23.64"" N","77 deg 0' 37.80"" W",38.8899,-77.0105,20.32,2021,1,6,20
"meta-9iAT30LM1MKX.json",NA,"2021:01:06 20:17:40","0:00:50","38 deg 53' 22.92"" N","77 deg 0' 37.80"" W",38.8897,-77.0105,50,2021,1,6,20
"meta-9M4Lnsf790sK.json",NA,"2021:01:06 19:42:20","26.59 s","38 deg 53' 25.44"" N","77 deg 0' 34.20"" W",38.8904,-77.0095,26.59,2021,1,6,19
"meta-9mroY9bM530c.json",NA,"2021:01:06 20:11:33","0:01:09","38 deg 53' 21.12"" N","77 deg 0' 29.52"" W",38.8892,-77.0082,69,2021,1,6,20
"meta-9P8DDrJUAT5Z.json",NA,"2021:01:06 20:24:26","0:00:56","38 deg 53' 50.64"" N","77 deg 0' 23.40"" W",38.8974,-77.0065,56,2021,1,6,20
"meta-9quKY3UvWlvg.json",NA,"2021:01:06 19:28:19","12.33 s","38 deg 53' 22.20"" N","77 deg 0' 38.88"" W",38.8895,-77.0108,12.33,2021,1,6,19
"meta-9RrnmonKnZLm.json",NA,"2021:01:06 15:32:59","0:00:54","38 deg 53' 30.12"" N","77 deg 2' 12.12"" W",38.8917,-77.0367,54,2021,1,6,15
"meta-9T1Wgyjt0vKj.json",NA,"2021:01:06 20:41:31","17.88 s","38 deg 53' 23.28"" N","77 deg 0' 30.96"" W",38.8898,-77.0086,17.88,2021,1,6,20
"meta-9tpBDvg0t5aY.json",NA,"2021:01:06 18:29:46","20.16 s","38 deg 53' 24.36"" N","77 deg 0' 39.24"" W",38.8901,-77.0109,20.16,2021,1,6,18
"meta-9wOEguonR5WK.json",NA,"2021:01:06 18:53:34","11.91 s","38 deg 53' 24.36"" N","77 deg 0' 36.72"" W",38.8901,-77.0102,11.91,2021,1,6,18
"meta-9YKTu0zdQL5F.json",NA,"2021:01:06 19:30:32","23.96 s","38 deg 53' 24.72"" N","77 deg 0' 39.96"" W",38.8902,-77.0111,23.96,2021,1,6,19
"meta-A1kOgSwRYI8P.json",NA,"2021:01:06 18:34:51","0:01:01","38 deg 53' 27.24"" N","77 deg 0' 45.72"" W",38.8909,-77.0127,61,2021,1,6,18
"meta-A1z3oGHrEMaJ.json",NA,"2021:01:06 19:36:20","15.46 s","38 deg 53' 23.28"" N","77 deg 0' 30.60"" W",38.8898,-77.0085,15.46,2021,1,6,19
"meta-a40TwAVzrZK8.json",NA,"2021:01:06 22:02:30","0:02:19","38 deg 54' 39.96"" N","77 deg 1' 58.44"" W",38.9111,-77.0329,139,2021,1,6,22
"meta-A6nbSYGTQ2hW.json",NA,"2021:01:06 19:35:36","0:00:37","38 deg 53' 24.36"" N","77 deg 0' 37.80"" W",38.8901,-77.0105,37,2021,1,6,19
"meta-a6R6xt7VEDuE.json",NA,"2021:01:06 15:43:50","0:01:30","38 deg 53' 31.92"" N","77 deg 2' 6.00"" W",38.8922,-77.035,90,2021,1,6,15
"meta-a7DW37R386K3.json",NA,"2021:01:06 13:33:54","4.90 s","38 deg 53' 27.96"" N","77 deg 2' 10.32"" W",38.8911,-77.0362,4.9,2021,1,6,13
"meta-A8Jiah39MrVY.json",NA,"2021:01:06 18:45:02","13.45 s","38 deg 53' 23.64"" N","77 deg 0' 37.44"" W",38.8899,-77.0104,13.45,2021,1,6,18
"meta-a8lp9oooOT3m.json",NA,"2021:01:06 20:57:03","0:00:30","38 deg 53' 24.00"" N","77 deg 0' 29.16"" W",38.89,-77.0081,30,2021,1,6,20
"meta-aAet3LacMVHg.json",NA,"2021:01:06 20:17:37","0:00:59","38 deg 53' 10.32"" N","77 deg 1' 4.44"" W",38.8862,-77.0179,59,2021,1,6,20
"meta-aBf5G5aaPDj9.json",NA,"2021:01:06 16:05:15","0:01:03","38 deg 53' 26.16"" N","77 deg 2' 9.60"" W",38.8906,-77.036,63,2021,1,6,16
"meta-ACa0xxSznKol.json",NA,"2021:01:06 22:28:34","0:01:03","38 deg 53' 22.20"" N","77 deg 0' 42.12"" W",38.8895,-77.0117,63,2021,1,6,22
"meta-aDNmvpzKl90o.json",NA,"2021:01:06 01:03:29","0:02:32","38 deg 53' 46.32"" N","77 deg 1' 54.48"" W",38.8962,-77.0318,152,2021,1,6,1
"meta-adtV4zbkXr5x.json",NA,"2021:01:06 18:55:26","5.60 s","38 deg 53' 24.72"" N","77 deg 0' 37.44"" W",38.8902,-77.0104,5.6,2021,1,6,18
"meta-aFO87IEKv43J.json",NA,"2021:01:06 21:45:20","0:01:55","38 deg 53' 44.88"" N","77 deg 1' 46.56"" W",38.8958,-77.0296,115,2021,1,6,21
"meta-ahY8n2R8hyxb.json",NA,"2021:01:06 20:18:52","0:01:05","38 deg 53' 22.92"" N","77 deg 0' 37.80"" W",38.8897,-77.0105,65,2021,1,6,20
"meta-ai8AzhEoyrGX.json",NA,"2021:01:06 19:35:43","20.80 s","38 deg 53' 20.76"" N","77 deg 0' 20.88"" W",38.8891,-77.0058,20.8,2021,1,6,19
"meta-akK49L4aRpbh.json",NA,"2021:01:06 19:21:06","15.37 s","38 deg 53' 24.36"" N","77 deg 0' 36.00"" W",38.8901,-77.01,15.37,2021,1,6,19
"meta-akVq8hns9Ekq.json",NA,"2021:01:06 15:04:02","0:01:58","38 deg 53' 21.84"" N","77 deg 2' 25.08"" W",38.8894,-77.0403,118,2021,1,6,15
"meta-aL1t2lqChyze.json",NA,"2021:01:06 15:53:50","22.49 s","38 deg 53' 31.20"" N","77 deg 2' 14.28"" W",38.892,-77.0373,22.49,2021,1,6,15
"meta-aliZGu3YsI5q.json",NA,"2021:01:06 19:46:57","0:00:32","38 deg 53' 22.20"" N","77 deg 0' 37.80"" W",38.8895,-77.0105,32,2021,1,6,19
"meta-AmVOZeAY7tjF.json",NA,"2021:01:06 20:01:50","0:00:59","38 deg 53' 22.56"" N","77 deg 0' 38.88"" W",38.8896,-77.0108,59,2021,1,6,20
"meta-AnjRSKPVwHdd.json",NA,"2021:01:06 15:20:58","6.97 s","38 deg 53' 29.76"" N","77 deg 2' 14.64"" W",38.8916,-77.0374,6.97,2021,1,6,15
"meta-aovZgE73u2Fw.json",NA,"2021:01:06 18:10:41","0:01:10","38 deg 53' 36.96"" N","77 deg 2' 12.12"" W",38.8936,-77.0367,70,2021,1,6,18
"meta-AP1Rxpm2FsWe.json",NA,"2021:01:06 20:24:30","0:03:00","38 deg 53' 20.76"" N","77 deg 0' 43.20"" W",38.8891,-77.012,180,2021,1,6,20
"meta-apk625yMXapx.json",NA,"2021:01:06 20:27:36","0:01:41","38 deg 53' 24.00"" N","77 deg 0' 37.08"" W",38.89,-77.0103,101,2021,1,6,20
"meta-aQ7YeQ31lz32.json",NA,"2021:01:06 20:57:48","0:01:51","38 deg 53' 54.96"" N","77 deg 0' 26.64"" W",38.8986,-77.0074,111,2021,1,6,20
"meta-aRWTR7sk7i90.json",NA,"2021:01:06 17:59:41","0:12:05","38 deg 53' 24.72"" N","77 deg 0' 37.08"" W",38.8902,-77.0103,725,2021,1,6,17
"meta-AsI5A9nNiP28.json",NA,"2021:01:06 18:16:33","27.28 s","38 deg 53' 31.56"" N","77 deg 2' 18.60"" W",38.8921,-77.0385,27.28,2021,1,6,18
"meta-ATHRnnmNpayv.json",NA,"2021:01:06 20:25:42","27.23 s","38 deg 53' 26.52"" N","77 deg 0' 30.24"" W",38.8907,-77.0084,27.23,2021,1,6,20
"meta-auWQW8YMv3Dn.json",NA,"2021:01:06 21:25:05","0:01:07","38 deg 53' 22.92"" N","77 deg 0' 36.36"" W",38.8897,-77.0101,67,2021,1,6,21
"meta-AvieVeQAq5o5.json",NA,"2021:01:06 16:17:50","26.24 s","38 deg 53' 28.68"" N","77 deg 2' 13.56"" W",38.8913,-77.0371,26.24,2021,1,6,16
"meta-AwME4HLA6vtW.json",NA,"2021:01:06 20:52:29","19.86 s","38 deg 53' 25.80"" N","77 deg 0' 32.40"" W",38.8905,-77.009,19.86,2021,1,6,20
"meta-AwZ6iEJ07eyx.json",NA,"2021:01:06 19:42:55","0:00:43","38 deg 53' 25.44"" N","77 deg 0' 46.08"" W",38.8904,-77.0128,43,2021,1,6,19
"meta-aYhh5zOFFNcR.json",NA,"2021:01:06 19:21:01","23.23 s","38 deg 53' 31.20"" N","77 deg 0' 41.76"" W",38.892,-77.0116,23.23,2021,1,6,19
"meta-ayhN8jk35w5F.json",NA,"2021:01:06 19:12:12","22.02 s","38 deg 53' 27.60"" N","77 deg 0' 43.56"" W",38.891,-77.0121,22.02,2021,1,6,19
"meta-AYijYnzI0Gbr.json",NA,"2021:01:06 19:29:38","0:00:49","38 deg 53' 23.64"" N","77 deg 0' 25.92"" W",38.8899,-77.0072,49,2021,1,6,19
"meta-ayocSVsXW3h3.json",NA,"2021:01:06 18:57:19","18.93 s","38 deg 53' 24.36"" N","77 deg 0' 37.80"" W",38.8901,-77.0105,18.93,2021,1,6,18
"meta-AzVSx3ypAHRi.json",NA,"2021:01:06 14:15:20","0:01:39","38 deg 53' 29.40"" N","77 deg 2' 10.68"" W",38.8915,-77.0363,99,2021,1,6,14
"meta-AZwl3eKYgzMD.json",NA,"2021:01:06 18:17:24","0:02:20","38 deg 53' 31.56"" N","77 deg 1' 31.44"" W",38.8921,-77.0254,140,2021,1,6,18
"meta-b0gyazQqn9kx.json",NA,"2021:01:06 19:06:45","19.25 s","38 deg 53' 22.92"" N","77 deg 0' 39.60"" W",38.8897,-77.011,19.25,2021,1,6,19
"meta-b0s87hxTGufb.json",NA,"2021:01:06 17:55:17","16.31 s","38 deg 53' 28.32"" N","77 deg 0' 47.52"" W",38.8912,-77.0132,16.31,2021,1,6,17
"meta-b2NeBwdXHjzn.json",NA,"2021:01:06 14:59:11","11.61 s","38 deg 53' 44.16"" N","77 deg 2' 0.24"" W",38.8956,-77.0334,11.61,2021,1,6,14
"meta-b4zuuhfp6WDv.json",NA,"2021:01:06 19:50:25","14.81 s","38 deg 53' 23.28"" N","77 deg 0' 36.36"" W",38.8898,-77.0101,14.81,2021,1,6,19
"meta-b5lCVIHnrm2q.json",NA,"2021:01:06 19:11:46","0:00:41","38 deg 53' 24.00"" N","77 deg 0' 37.44"" W",38.89,-77.0104,41,2021,1,6,19
"meta-B7yh3YgnbcFT.json",NA,"2021:01:06 21:07:42","13.23 s","38 deg 53' 24.00"" N","77 deg 0' 38.16"" W",38.89,-77.0106,13.23,2021,1,6,21
"meta-b86RszJ1V9VE.json",NA,"2021:01:06 15:02:13","14.26 s","38 deg 53' 31.92"" N","77 deg 2' 14.64"" W",38.8922,-77.0374,14.26,2021,1,6,15
"meta-ba8W5Vn1BpxS.json",NA,"2021:01:06 18:06:34","0:02:07","38 deg 53' 31.56"" N","77 deg 1' 30.36"" W",38.8921,-77.0251,127,2021,1,6,18
"meta-BbZw5Xms6z3W.json",NA,"2021:01:06 22:04:17","0:00:47","38 deg 53' 14.64"" N","77 deg 0' 55.08"" W",38.8874,-77.0153,47,2021,1,6,22
"meta-bCkOoiJFTH0C.json",NA,"2021:01:06 15:36:40","25.05 s","38 deg 53' 39.12"" N","77 deg 2' 0.24"" W",38.8942,-77.0334,25.05,2021,1,6,15
"meta-BG80gujuK5P6.json",NA,"2021:01:06 19:10:16","4.60 s","38 deg 53' 27.60"" N","77 deg 0' 38.52"" W",38.891,-77.0107,4.6,2021,1,6,19
"meta-bHrrdOH7wawk.json",NA,"2021:01:06 17:59:19","0:03:47","38 deg 53' 23.28"" N","77 deg 0' 37.08"" W",38.8898,-77.0103,227,2021,1,6,17
"meta-BInzNTtug9A8.json",NA,"2021:01:06 15:57:06","0:02:47","38 deg 53' 30.84"" N","77 deg 2' 11.04"" W",38.8919,-77.0364,167,2021,1,6,15
"meta-bjXvAoK0Gu5F.json",NA,"2021:01:06 20:25:12","0:02:20","38 deg 53' 26.16"" N","77 deg 0' 44.28"" W",38.8906,-77.0123,140,2021,1,6,20
"meta-BKSLTTzLt0u2.json",NA,"2021:01:06 16:55:10","0:00:43","38 deg 53' 28.32"" N","77 deg 2' 10.68"" W",38.8912,-77.0363,43,2021,1,6,16
"meta-BKzCTrgUan1v.json",NA,"2021:01:06 19:45:08","27.43 s","38 deg 53' 22.92"" N","77 deg 0' 37.80"" W",38.8897,-77.0105,27.43,2021,1,6,19
"meta-bMHWhr5qAMH9.json",NA,"2021:01:06 19:14:18","20.22 s","38 deg 53' 24.36"" N","77 deg 0' 37.44"" W",38.8901,-77.0104,20.22,2021,1,6,19
"meta-BnoDFbldwdly.json",NA,"2021:01:06 20:10:22","25.39 s","38 deg 53' 23.64"" N","77 deg 0' 37.08"" W",38.8899,-77.0103,25.39,2021,1,6,20
"meta-bpO11ESzb4Jt.json",NA,"2021:01:06 16:07:48","20.92 s","38 deg 53' 29.76"" N","77 deg 1' 59.52"" W",38.8916,-77.0332,20.92,2021,1,6,16
"meta-BQ97NR3FGlWY.json",NA,"2021:01:06 21:01:23","28.52 s","38 deg 53' 9.24"" N","77 deg 0' 27.36"" W",38.8859,-77.0076,28.52,2021,1,6,21
"meta-bqc61J4Nsg9a.json",NA,"2021:01:06 18:34:10","23.82 s","38 deg 54' 5.76"" N","77 deg 2' 18.96"" W",38.9016,-77.0386,23.82,2021,1,6,18
"meta-bqcFHFPlIxVz.json",NA,"2021:01:06 00:17:28","0:00:30","38 deg 53' 44.88"" N","77 deg 1' 52.32"" W",38.8958,-77.0312,30,2021,1,6,0
"meta-BQQyPL9LxpLz.json",NA,"2021:01:06 18:36:35","0:01:33","38 deg 53' 31.92"" N","77 deg 1' 3.36"" W",38.8922,-77.0176,93,2021,1,6,18
"meta-bQvQLbiTz0q5.json",NA,"2021:01:06 16:08:38","16.75 s","38 deg 53' 34.80"" N","77 deg 1' 13.08"" W",38.893,-77.0203,16.75,2021,1,6,16
"meta-BVo7j7cX5sF9.json",NA,"2021:01:06 15:32:59","0:00:54","38 deg 53' 30.12"" N","77 deg 2' 12.12"" W",38.8917,-77.0367,54,2021,1,6,15
"meta-bVPcTXidhYjP.json",NA,"2021:01:06 22:07:39","0:00:31","38 deg 53' 22.56"" N","77 deg 0' 36.72"" W",38.8896,-77.0102,31,2021,1,6,22
"meta-BxD1M9oq62fW.json",NA,"2021:01:06 18:11:29","9.31 s","38 deg 53' 21.12"" N","77 deg 0' 43.56"" W",38.8892,-77.0121,9.31,2021,1,6,18
"meta-BziLuY5elmb1.json",NA,"2021:01:06 04:44:08","16.45 s","38 deg 54' 4.68"" N","77 deg 2' 11.40"" W",38.9013,-77.0365,16.45,2021,1,6,4
"meta-BzlETjKJ7mw7.json",NA,"2021:01:06 20:09:31","26.66 s","38 deg 53' 22.20"" N","77 deg 0' 39.24"" W",38.8895,-77.0109,26.66,2021,1,6,20
"meta-C0iVFlxMD0xd.json",NA,"2021:01:06 18:14:11","0:00:43","38 deg 53' 30.84"" N","77 deg 2' 11.40"" W",38.8919,-77.0365,43,2021,1,6,18
"meta-c0nIoRasIm5z.json",NA,"2021:01:06 20:42:18","24.67 s","38 deg 53' 23.28"" N","77 deg 0' 29.88"" W",38.8898,-77.0083,24.67,2021,1,6,20
"meta-c1aUD7fjRKls.json",NA,"2021:01:06 12:56:29","14.73 s","38 deg 53' 28.68"" N","77 deg 2' 4.20"" W",38.8913,-77.0345,14.73,2021,1,6,12
"meta-c1BJ5UScIV4j.json",NA,"2021:01:06 23:50:40","1.00 s","38 deg 53' 30.12"" N","77 deg 2' 11.04"" W",38.8917,-77.0364,1,2021,1,6,23
"meta-c1vJVaLcIdbk.json",NA,"2021:01:06 20:11:14","0:00:32","38 deg 53' 23.28"" N","77 deg 0' 36.36"" W",38.8898,-77.0101,32,2021,1,6,20
"meta-C2NlgX1NxiL3.json",NA,"2021:01:06 18:38:24","0:00:47","38 deg 53' 19.32"" N","77 deg 0' 49.68"" W",38.8887,-77.0138,47,2021,1,6,18
"meta-C4IM4xTcxLWH.json",NA,"2021:01:06 18:40:26","26.35 s","38 deg 53' 23.64"" N","77 deg 0' 39.24"" W",38.8899,-77.0109,26.35,2021,1,6,18
"meta-C4YoY0OUVVNO.json",NA,"2021:01:06 20:20:37","0:00:46","38 deg 53' 21.12"" N","77 deg 0' 34.56"" W",38.8892,-77.0096,46,2021,1,6,20
"meta-C5u7WZz0ibfe.json",NA,"2021:01:06 21:41:11","0:00:31","38 deg 53' 22.20"" N","77 deg 0' 37.08"" W",38.8895,-77.0103,31,2021,1,6,21
"meta-C6CA3XcXO87g.json",NA,"2021:01:06 20:09:55","0:01:06","38 deg 53' 23.64"" N","77 deg 0' 32.40"" W",38.8899,-77.009,66,2021,1,6,20
"meta-C6icT24heT8w.json",NA,"2021:01:06 16:44:24","0.27 s","38 deg 53' 31.92"" N","77 deg 2' 5.64"" W",38.8922,-77.0349,0.27,2021,1,6,16
"meta-c7pkKiK235B9.json",NA,"2021:01:06 20:01:50","0:00:59","38 deg 53' 22.56"" N","77 deg 0' 38.88"" W",38.8896,-77.0108,59,2021,1,6,20
"meta-c8OcZF1R9C8W.json",NA,"2021:01:06 18:20:07","22.50 s","38 deg 53' 29.76"" N","77 deg 1' 5.88"" W",38.8916,-77.0183,22.5,2021,1,6,18
"meta-c9JUtuCVndZf.json",NA,"2021:01:06 19:59:41","11.40 s","38 deg 53' 24.00"" N","77 deg 0' 34.92"" W",38.89,-77.0097,11.4,2021,1,6,19
"meta-CBjQ5bkcprs4.json",NA,"2021:01:06 19:24:58","0:00:34","38 deg 53' 29.76"" N","77 deg 0' 45.00"" W",38.8916,-77.0125,34,2021,1,6,19
"meta-CBqleP9b5ei1.json",NA,"2021:01:06 16:32:43","16.91 s","38 deg 53' 31.56"" N","77 deg 2' 12.48"" W",38.8921,-77.0368,16.91,2021,1,6,16
"meta-CC0iavGPRx9W.json",NA,"2021:01:06 16:33:54","0:00:50","38 deg 53' 31.20"" N","77 deg 2' 9.96"" W",38.892,-77.0361,50,2021,1,6,16
"meta-Cc1sJwp9vtSG.json",NA,"2021:01:06 19:03:57","0:02:12","38 deg 53' 22.92"" N","77 deg 0' 51.84"" W",38.8897,-77.0144,132,2021,1,6,19
"meta-CCpdypA06UDd.json",NA,"2021:01:06 17:00:26","5.70 s","38 deg 53' 26.16"" N","77 deg 2' 12.48"" W",38.8906,-77.0368,5.7,2021,1,6,17
"meta-cDQaoCt4Nqsr.json",NA,"2021:01:06 22:08:15","0:04:15","38 deg 53' 21.48"" N","77 deg 1' 1.92"" W",38.8893,-77.0172,255,2021,1,6,22
"meta-CdZE4mF5ht43.json",NA,"2021:01:06 20:52:56","7.51 s","38 deg 53' 22.56"" N","77 deg 0' 35.28"" W",38.8896,-77.0098,7.51,2021,1,6,20
"meta-CE7LhOl22vJ9.json",NA,"2021:01:06 19:06:28","14.33 s","38 deg 53' 24.00"" N","77 deg 0' 27.36"" W",38.89,-77.0076,14.33,2021,1,6,19
"meta-Cg3gG8trkats.json",NA,"2021:01:06 19:42:21","0:00:32","38 deg 53' 24.00"" N","77 deg 0' 27.00"" W",38.89,-77.0075,32,2021,1,6,19
"meta-CgZxY8PDNM9m.json",NA,"2021:01:06 21:00:10","0:01:02","38 deg 53' 23.64"" N","77 deg 0' 37.08"" W",38.8899,-77.0103,62,2021,1,6,21
"meta-cH7hJfL5O4UU.json",NA,"2021:01:06 20:08:00","8.57 s","38 deg 53' 23.64"" N","77 deg 0' 37.80"" W",38.8899,-77.0105,8.57,2021,1,6,20
"meta-cHRjjrxdHl62.json",NA,"2021:01:06 17:13:04","0:00:36","38 deg 53' 24.36"" N","77 deg 2' 7.80"" W",38.8901,-77.0355,36,2021,1,6,17
"meta-cirqID5Kjxdp.json",NA,"2021:01:06 19:43:39","0:00:58","38 deg 53' 25.80"" N","77 deg 0' 34.20"" W",38.8905,-77.0095,58,2021,1,6,19
"meta-CjBp5eYn9SIM.json",NA,"2021:01:06 17:00:04","12.47 s","38 deg 53' 37.32"" N","77 deg 2' 12.12"" W",38.8937,-77.0367,12.47,2021,1,6,17
"meta-cJtt6jzaEVsY.json",NA,"2021:01:06 18:55:09","13.26 s","38 deg 53' 31.20"" N","77 deg 1' 22.80"" W",38.892,-77.023,13.26,2021,1,6,18
"meta-CKSVgexBTTpn.json",NA,"2021:01:06 18:21:56","18.68 s","38 deg 53' 23.28"" N","77 deg 0' 38.88"" W",38.8898,-77.0108,18.68,2021,1,6,18
"meta-ckvcLvKYv4cd.json",NA,"2021:01:06 20:10:24","18.61 s","38 deg 53' 23.28"" N","77 deg 0' 36.00"" W",38.8898,-77.01,18.61,2021,1,6,20
"meta-cl21yhY0WpGR.json",NA,"2021:01:06 19:06:53","0.60 s","38 deg 53' 21.12"" N","77 deg 1' 1.56"" W",38.8892,-77.0171,0.6,2021,1,6,19
"meta-CmTRG8bUhFov.json",NA,"2021:01:06 18:45:17","25.13 s","38 deg 53' 24.72"" N","77 deg 0' 37.08"" W",38.8902,-77.0103,25.13,2021,1,6,18
"meta-cmzbWnPI5Jgs.json",NA,"2021:01:06 19:09:54","0:04:31","38 deg 53' 24.36"" N","77 deg 0' 38.88"" W",38.8901,-77.0108,271,2021,1,6,19
"meta-CN67oIug5zAh.json",NA,"2021:01:06 19:14:26","16.68 s","38 deg 53' 23.28"" N","77 deg 0' 30.60"" W",38.8898,-77.0085,16.68,2021,1,6,19
"meta-cnj6DJtVllfK.json",NA,"2021:01:06 19:33:02","0:00:43","38 deg 53' 23.64"" N","77 deg 0' 38.16"" W",38.8899,-77.0106,43,2021,1,6,19
"meta-CNrWBNcfCr8w.json",NA,"2021:01:06 19:57:52","9.81 s","38 deg 53' 25.44"" N","77 deg 0' 37.08"" W",38.8904,-77.0103,9.81,2021,1,6,19
"meta-cONvl0p08sMY.json",NA,"2021:01:06 18:55:26","5.60 s","38 deg 53' 24.72"" N","77 deg 0' 37.44"" W",38.8902,-77.0104,5.6,2021,1,6,18
"meta-cP14vEjjZT4J.json",NA,"2021:01:06 18:55:26","5.60 s","38 deg 53' 24.72"" N","77 deg 0' 37.44"" W",38.8902,-77.0104,5.6,2021,1,6,18
"meta-Cp1Hh3fxtldb.json",NA,"2021:01:06 17:00:04","20.09 s","38 deg 53' 31.92"" N","77 deg 2' 6.00"" W",38.8922,-77.035,20.09,2021,1,6,17
"meta-CPeuy7lOW44J.json",NA,"2021:01:06 22:37:11","0:02:53","38 deg 53' 25.44"" N","77 deg 0' 33.84"" W",38.8904,-77.0094,173,2021,1,6,22
"meta-CpUWCstjFq4P.json",NA,"2021:01:06 14:32:48","16.81 s","38 deg 54' 7.20"" N","77 deg 1' 55.56"" W",38.902,-77.0321,16.81,2021,1,6,14
"meta-CQtHtEEczheT.json",NA,"2021:01:06 18:17:50","10.37 s","38 deg 53' 29.40"" N","77 deg 0' 54.72"" W",38.8915,-77.0152,10.37,2021,1,6,18
"meta-csRsMMepEl92.json",NA,"2021:01:06 21:33:04","26.93 s","38 deg 53' 24.36"" N","77 deg 0' 36.00"" W",38.8901,-77.01,26.93,2021,1,6,21
"meta-CtpFcLr34Uql.json",NA,"2021:01:06 16:58:02","28.39 s","38 deg 53' 30.12"" N","77 deg 2' 8.16"" W",38.8917,-77.0356,28.39,2021,1,6,16
"meta-CVJciWvfzVc1.json",NA,"2021:01:06 22:10:43","21.97 s","38 deg 53' 24.00"" N","77 deg 0' 36.00"" W",38.89,-77.01,21.97,2021,1,6,22
"meta-cwoMBUgoUj8T.json",NA,"2021:01:06 23:02:25","23.87 s","38 deg 53' 26.52"" N","77 deg 0' 43.20"" W",38.8907,-77.012,23.87,2021,1,6,23
"meta-CWyeMEaKCWud.json",NA,"2021:01:06 18:20:57","8.67 s","38 deg 53' 32.28"" N","77 deg 2' 11.04"" W",38.8923,-77.0364,8.67,2021,1,6,18
"meta-CxuimH5Nb5do.json",NA,"2021:01:06 17:47:37","0:00:33","38 deg 53' 26.88"" N","77 deg 2' 13.56"" W",38.8908,-77.0371,33,2021,1,6,17
"meta-CZgJF11YMHNh.json",NA,"2021:01:06 19:31:05","17.21 s","38 deg 53' 26.52"" N","77 deg 0' 33.84"" W",38.8907,-77.0094,17.21,2021,1,6,19
"meta-cZP6tyoSFNCq.json",NA,"2021:01:06 19:57:52","9.81 s","38 deg 53' 25.44"" N","77 deg 0' 37.08"" W",38.8904,-77.0103,9.81,2021,1,6,19
"meta-D1hTLKXn3FIC.json",NA,"2021:01:06 16:32:43","16.91 s","38 deg 53' 31.56"" N","77 deg 2' 12.48"" W",38.8921,-77.0368,16.91,2021,1,6,16
"meta-D1nBUG3Qu3sw.json",NA,"2021:01:06 21:06:51","25.10 s","38 deg 53' 22.56"" N","77 deg 0' 36.72"" W",38.8896,-77.0102,25.1,2021,1,6,21
"meta-d1zM5ane4tm1.json",NA,"2021:01:06 14:05:02","5.43 s","38 deg 53' 31.20"" N","77 deg 2' 7.80"" W",38.892,-77.0355,5.43,2021,1,6,14
"meta-d5Xmqp4NDLs6.json",NA,"2021:01:06 19:13:29","0:01:53","38 deg 53' 24.72"" N","77 deg 0' 43.20"" W",38.8902,-77.012,113,2021,1,6,19
"meta-D74suPzrQwTL.json",NA,"2021:01:06 20:41:09","11.44 s","38 deg 53' 26.52"" N","77 deg 0' 34.20"" W",38.8907,-77.0095,11.44,2021,1,6,20
"meta-d7W6peU7P7SA.json",NA,"2021:01:06 19:20:36","23.05 s","38 deg 53' 23.64"" N","77 deg 0' 31.32"" W",38.8899,-77.0087,23.05,2021,1,6,19
"meta-D9VcpLzdRJhq.json",NA,"2021:01:06 20:10:24","18.61 s","38 deg 53' 23.28"" N","77 deg 0' 36.00"" W",38.8898,-77.01,18.61,2021,1,6,20
"meta-dbcG4DKbcaiW.json",NA,"2021:01:06 21:39:03","0:01:02","38 deg 53' 24.36"" N","77 deg 0' 36.36"" W",38.8901,-77.0101,62,2021,1,6,21
"meta-DBH8ovQo0MoV.json",NA,"2021:01:06 18:49:43","21.71 s","38 deg 53' 26.16"" N","77 deg 0' 46.08"" W",38.8906,-77.0128,21.71,2021,1,6,18
"meta-dCrPCc3Hvnpm.json",NA,"2021:01:06 15:29:55","16.25 s","38 deg 53' 28.32"" N","77 deg 2' 14.28"" W",38.8912,-77.0373,16.25,2021,1,6,15
"meta-dCYGQP2fKOZf.json",NA,"2021:01:06 23:15:26","0:01:48","38 deg 53' 23.28"" N","77 deg 0' 37.08"" W",38.8898,-77.0103,108,2021,1,6,23
"meta-DcZD1fcn6YU7.json",NA,"2021:01:06 16:39:31","0:00:40","38 deg 53' 28.68"" N","77 deg 2' 10.32"" W",38.8913,-77.0362,40,2021,1,6,16
"meta-dF2z7e7CkqqD.json",NA,"2021:01:06 20:23:58","0:00:30","38 deg 53' 22.20"" N","77 deg 0' 36.36"" W",38.8895,-77.0101,30,2021,1,6,20
"meta-DFLm2As2pXc4.json",NA,"2021:01:06 16:59:44","19.32 s","38 deg 53' 26.52"" N","77 deg 2' 10.32"" W",38.8907,-77.0362,19.32,2021,1,6,16
